"code","name","sector","section","has_item","reg_day","code","reg_day","open","high","low","close","change_price","change_rate","volume","margin_rate","volume_retail","volume_insti","volume_foreign","volume_program","foreign_rate","volume_short","cap"
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-18,79500,80400,79500,80000,200,0.25,56174,0.29,17048,-11682,-15248,-3780,18.92,59,23342
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-17,80500,81100,79700,79800,-900,-1.12,91260,0.29,34914,-16303,-17081,-16731,18.94,44,23283
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-16,80300,81000,80000,80700,400,0.5,60764,0.3,4608,-17803,14671,4070,19.0,0,23546
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-13,80400,81100,80300,80300,-900,-1.11,67789,0.3,9656,-10404,-509,-1059,18.96,42,23429
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-12,81800,81900,80200,81200,-1300,-1.58,134081,0.32,23818,-24379,-2049,3485,18.96,69,23692
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-11,79800,82500,79800,82500,2700,3.38,185526,0.32,-80015,20774,103527,57772,18.96,50,24071
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-10,80500,80500,79000,79800,300,0.38,93393,0.31,5047,-10036,13101,2762,18.76,21,23283
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-09,79400,80000,79000,79500,200,0.25,63897,0.33,4976,-3500,-312,-1203,18.73,26,23196
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-06,77900,79300,77900,79300,500,0.63,57894,0.34,-3949,-12936,23406,22388,18.73,2,23137
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-04,77500,77800,76600,77200,0,0.0,70213,0.35,18817,-6662,-27973,-8402,18.67,93,22525
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-03,76500,77600,76400,77200,700,0.92,50806,0.35,3600,-2317,-8794,16255,18.71,38,22525
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-11-02,75900,76900,75900,76500,500,0.66,43330,0.35,1435,-3733,3463,11976,18.71,50,22320
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-30,77400,77500,75700,76000,-1400,-1.81,93576,0.34,26038,-18102,-27907,-12540,18.7,9,22175
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-29,77800,78000,77100,77400,-1400,-1.78,67956,0.34,26899,-12849,-29853,-19584,18.75,23,22583
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-28,78100,78800,77800,78800,300,0.38,50399,0.34,15333,-4310,-24189,-15111,18.8,11,22991
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-27,79100,79200,78200,78500,-600,-0.76,67956,0.34,29762,-20849,-13533,-17218,18.84,161,22904
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-26,80100,80500,78900,79100,-1300,-1.62,68854,0.33,31238,-18554,-18242,-12691,18.87,1,23079
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-23,80700,80700,79800,80400,-300,-0.37,47945,0.31,20621,-7471,-27837,-14262,18.92,0,23458
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-22,81400,81400,80100,80700,-700,-0.86,64652,0.32,22921,-6804,-32276,-19822,18.96,0,23546
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-21,80500,81700,79800,81400,1300,1.62,53062,0.32,-21601,12373,12041,21385,19.02,36,23750
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-20,80300,80700,79600,80100,-700,-0.87,66818,0.33,17452,-2895,-26474,-10368,18.98,0,23371
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-19,80900,81500,80500,80800,600,0.75,49225,0.3,-9418,9897,-587,-978,19.04,10,23575
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-16,82000,82000,79700,80200,200,0.25,57985,0.31,11463,2163,-20804,-15603,19.04,25,23400
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-15,81300,81300,79700,80000,-900,-1.11,63956,0.3,12727,-5632,-5179,-8031,19.07,67,23342
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-14,81800,82000,80500,80900,-600,-0.74,62146,0.3,17684,-10036,-15675,-6867,19.1,62,23604
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-13,82300,82500,80800,81500,-400,-0.49,55487,0.29,14007,-12397,-490,-12806,19.12,23,23779
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-12,82200,82600,81100,81900,300,0.37,70759,0.29,16165,-3801,-23433,-10552,19.13,129,23896
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-08,81300,81800,80700,81600,800,0.99,75207,0.29,-7595,-21695,56166,23107,19.17,63,23808
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-07,81000,81400,80100,80800,-600,-0.74,46486,0.29,2281,-76,-8479,-5707,19.06,0,23575
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-06,81200,81800,80400,81400,200,0.25,72922,0.27,24216,-14846,-5660,-9104,19.08,4,23750
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-10-05,81700,81800,80400,81200,0,0.0,58471,0.28,15406,-15272,4341,-3087,19.12,50,23692
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-29,80800,81500,80000,81200,1200,1.5,61411,0.32,-4831,-1119,12117,2027,19.12,87,23692
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-28,79400,80200,79300,80000,900,1.14,47181,0.31,-11345,-1301,19009,5564,19.1,63,23342
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-21,85700,85700,82800,83300,-2500,-2.91,80476,0.4,-383,3649,-4625,-1586,19.12,7,24304
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-18,84800,86500,84200,85800,900,1.06,112070,0.41,-4904,12774,2331,-12632,19.13,81,25034
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-17,86700,86700,83500,84900,-1100,-1.28,142659,0.29,16777,-4935,-18311,-17655,19.15,15,24771
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-16,82300,87200,81700,86000,3500,4.24,299253,0.29,-57192,18607,45792,32284,19.2,120,25092
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-15,81500,82600,81400,82500,300,0.36,62682,0.29,463,-10130,20621,4820,19.07,249,24071
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-14,81800,82600,81800,82200,500,0.61,56937,0.29,4644,-6456,4055,-1282,19.03,84,23983
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-11,81500,81800,81100,81700,200,0.25,55249,0.26,9788,-10925,825,-4776,19.02,586,23838
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-10,82200,82300,81500,81500,-800,-0.97,95378,0.27,33026,-34405,7467,-9527,19.02,236,23779
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-09,81200,82300,81000,82300,300,0.37,67049,0.25,3848,-13023,11803,7452,19.01,184,24013
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-07,82100,82600,81500,82000,-600,-0.73,62056,0.26,20146,-12949,-15466,-8941,19.01,6,23925
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-03,83600,84000,82300,82400,-1100,-1.32,63421,0.25,9985,-8737,-4799,-2125,18.93,116,24042
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-02,82300,83500,82000,83500,1300,1.58,66827,0.25,-14621,-2480,27377,15954,18.93,94,24363
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-09-01,81100,82300,81100,82200,1200,1.48,65991,0.23,11077,-8613,-7077,-11184,18.87,182,23983
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-31,83000,85900,81000,81000,-1300,-1.58,134185,0.22,55978,-8044,-93011,-49598,18.88,385,23633
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-28,82500,83400,81600,82300,0,0.0,71899,0.22,6824,-6754,14674,-3682,19.05,205,24013
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-27,83400,83400,81800,82300,-1100,-1.32,75136,0.23,15329,-12238,3929,-4416,18.99,154,24013
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-26,84500,84500,82100,83400,-1200,-1.42,69713,0.22,10121,-15533,13302,4911,19.0,177,24334
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-25,81900,85000,81600,84600,3400,4.19,83910,0.22,-13711,-3697,22744,15614,18.98,16,24684
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-24,82200,82800,80800,81200,-1000,-1.22,74105,0.24,25360,-23607,-1009,-2512,18.93,39,23692
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-21,82300,83300,81300,82200,200,0.24,75113,0.22,13017,-12218,1453,-1951,18.93,163,23983
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-20,85700,86300,81700,82000,-4100,-4.76,129346,0.22,17587,-17137,4059,-6728,18.94,292,23925
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-19,86100,88200,85800,86100,0,0.0,85211,0.27,10774,-13563,6009,1996,18.94,402,25121
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-14,91200,93800,88800,89200,-2400,-2.62,147090,0.24,14329,-1456,-29109,-18437,18.79,711,26026
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-13,90400,93100,89900,91600,500,0.55,236544,0.21,-35285,13781,28083,19356,18.87,713,26726
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-12,84200,94200,84200,91100,7600,9.1,592982,0.22,-83005,14295,95299,74562,18.82,2910,26580
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-11,82400,83600,82300,83500,1100,1.33,111301,0.19,3590,-7185,11204,-1693,18.6,195,24363
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-10,81900,82800,81500,82400,200,0.24,92018,0.2,17119,-16760,3822,-11213,18.59,181,24042
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-07,83800,83800,81500,82200,-1500,-1.79,95973,0.2,22968,-27612,6899,-660,18.58,35,23983
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-06,83600,85100,83500,83700,200,0.24,75398,0.21,-2487,620,6428,-1351,18.56,14,24421
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-05,83200,84100,83000,83500,-300,-0.36,49842,0.21,-5750,8781,-8628,-6576,18.55,127,24363
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-04,81500,83800,81500,83800,2400,2.95,86350,0.21,-23314,-10228,49544,32870,18.56,28,24450
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-08-03,81900,82800,81400,81400,-1000,-1.21,80314,0.2,15679,-3562,-17502,-15290,18.45,61,23750
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-31,82100,82600,81600,82400,200,0.24,61384,0.21,8935,-11234,9940,1154,18.47,74,24042
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-30,81700,82900,81300,82200,400,0.49,67461,0.19,12341,-25274,15728,4746,18.46,53,23983
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-29,82100,83200,81500,81800,-1100,-1.33,99533,0.17,38147,-36706,-16017,-1267,18.42,45,23867
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-28,84100,84700,82500,82900,-1200,-1.43,115831,0.16,25396,-47546,8695,11230,18.42,184,24188
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-27,85200,85700,84100,84100,-1100,-1.29,48223,0.16,13484,-2757,-18959,-14821,18.44,0,24538
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-24,84600,85800,84300,85200,200,0.24,50128,0.14,2686,-13144,12826,5783,18.48,2,24859
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-23,86600,86600,84600,85000,-1500,-1.73,94279,0.14,36186,-44336,16810,6445,18.45,125,24800
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-22,86800,88100,86500,86500,-700,-0.8,64980,0.12,9325,-19635,-24866,4904,18.42,75,25238
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-21,87600,88500,87200,87200,-800,-0.91,85155,0.12,21141,-1185,-43198,-28566,18.52,126,25442
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-20,87500,88600,86900,88000,200,0.23,45787,0.12,419,-3632,8236,-678,18.59,139,25676
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-17,88100,89600,87600,87800,-400,-0.45,37011,0.12,6356,-4197,-4359,-4578,18.58,21,25617
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-16,88200,90100,88000,88200,-700,-0.79,52096,0.13,6150,-11860,11181,1152,18.59,208,25734
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-15,89900,90700,87800,88900,0,0.0,77113,0.13,1444,-11258,31399,8056,18.57,349,25938
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-13,87300,88800,86800,88700,1600,1.84,33797,0.12,-13265,4870,17047,3006,18.5,97,25880
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-10,88500,88800,86400,87100,-1300,-1.47,68243,0.13,19911,-26225,10638,1735,18.47,239,25413
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-09,87700,89100,87700,88400,800,0.91,83498,0.12,-2436,13293,-23922,-9022,18.45,39,25792
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-08,90000,90400,87600,87600,-2500,-2.77,76690,0.13,22700,1913,-26027,-7548,18.48,301,25559
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-07,91600,91600,90100,90100,-1000,-1.1,51881,0.13,-2437,-3164,19918,5926,18.55,47,26288
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-06,90400,91500,89100,91100,600,0.66,60943,0.13,-26734,15558,27200,10675,18.53,209,26580
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-03,91800,91900,89900,90500,-100,-0.11,48696,0.13,-15261,19271,908,-3179,18.49,0,26405
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-02,86800,90800,86800,90600,3900,4.5,91426,0.14,-38862,16787,52349,19593,18.5,336,26434
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-07-01,87000,88500,86300,86700,400,0.46,67888,0.14,-5802,1460,20364,20011,18.42,285,25296
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-30,84900,87900,84700,86300,2000,2.37,70663,0.13,-22177,4409,27715,18080,18.41,754,25180
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-29,84000,85900,83900,84300,-1500,-1.75,61127,0.14,-7735,-11697,37392,14219,18.35,268,24596
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-26,85700,86400,85300,85800,400,0.47,45310,0.14,-1566,-4291,62957,-2425,18.28,35,25034
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-25,87300,87300,85200,85400,-2900,-3.28,66789,0.13,30729,-23172,-15383,-13994,18.09,326,24917
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-24,87300,89000,87200,88300,1000,1.15,66383,0.14,-8351,-6414,33292,16041,18.12,169,25763
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-23,89300,89300,86400,87300,-900,-1.02,87862,0.14,580,-8662,8998,11085,18.07,43,25472
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-22,88500,89300,87600,88200,-1200,-1.34,42760,0.13,1241,1760,-3816,-5950,18.04,2,25734
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-19,93000,93000,88800,89400,-2200,-2.4,96851,0.13,28584,-8297,-31030,-20678,18.05,1,26084
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-15,87600,89600,84700,84700,-3200,-3.64,111841,0.14,1918,-7294,-24745,1044,17.87,54,24713
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-12,88600,88800,87300,87900,-3600,-3.93,118588,0.13,22479,-14938,-7681,-10391,17.99,269,25647
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-05,91400,91800,89800,91600,-400,-0.43,81650,0.14,-3528,1623,5173,-1245,17.96,136,26726
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-04,91900,93300,90000,92000,300,0.33,92613,0.13,10936,-11312,3859,-6559,17.95,318,26843
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-03,92400,93400,90500,91700,0,0.0,138883,0.14,16535,-32333,11029,406,17.95,370,26755
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-02,90400,92300,90300,91700,-300,-0.33,63436,0.14,-1302,-870,8475,1255,17.91,192,26755
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-06-01,90300,92000,89600,92000,100,0.11,71829,0.15,-7095,1171,11803,2259,17.9,6,26843
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-05-29,87000,91900,86100,91900,4800,5.51,142308,0.16,-32641,-4271,67054,39316,17.89,577,26814
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-05-28,88500,89300,84900,87100,-2000,-2.24,130808,0.16,12415,-34110,20441,22287,17.77,302,25413
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-05-27,89000,91500,88800,89100,300,0.34,124717,0.16,3180,-23096,18944,13505,17.7,167,25997
"001040",CJ,KOSPI,주식,,2022-09-24,"001040",2020-05-26,91800,92400,88600,88800,-2200,-2.42,122131,0.16,-28,-5440,-2125,3872,17.64,305,25909
